RA,DEC
271.29529,-44.64386
271.64542,-73.88358
307.75525,-64.37699
313.26038,7.15958
320.43918,37.60144
323.97498,-3.14811
325.04315,41.5028
335.36877,12.50991
336.72647,19.5482
24.16604,-1.3957
27.34278,-50.25205
43.33393,11.96039
44.0278,6.37643
48.20544,5.70091
58.81363,-21.85678
60.77558,-53.31339
65.47552,-6.23069
68.00259,2.39218
69.47807,-42.98166
92.62535,32.36253
130.84512,84.63302
142.52966,-43.41984
149.71376,32.07302
150.30139,36.85139
165.71487,36.78348
170.354,3.01395
171.00537,55.96247
174.46884,21.79924
193.90346,-8.05086
218.60013,48.03748
236.14104,10.29319
250.60127,-0.36355
279.05093,21.06484
281.24884,42.71973
291.27747,-1.12351
297.15878,-18.14186
314.80957,58.63638
33.39127,25.85551
37.61481,41.44554
38.17337,21.03264
42.41774,46.95446
48.28439,42.7816
49.27171,40.26213
55.28806,-18.31415
70.62487,-44.201
97.72453,52.50854
120.48119,11.72038
136.18103,42.32036
139.27206,25.42918
142.38377,44.42418
166.47398,28.79966
179.36133,7.46095
191.60284,-29.72316
196.32744,31.4423
196.94836,-22.99556
209.11415,-0.2881
211.08649,12.01604
255.15057,-28.44614
262.16577,-66.68953
286.13928,21.85855
291.30951,-35.53672
298.81088,-12.38993
312.95221,-7.72415
325.95602,-8.07402
335.98587,-80.22318
351.94373,5.39755
355.12402,2.77459
0.905,69.31848
2.50829,28.21014
21.85007,55.06411
33.55573,-54.68567
36.30401,15.05816
63.4645,29.18794
64.15746,-60.69543
64.21358,2.57212
68.42485,-33.51266
68.52885,-13.93669
120.7942,39.90606
129.59937,17.63131
130.47107,32.86816
147.64622,4.77305
148.98618,-13.75399
154.27214,-50.41312
183.28764,16.297
183.56723,34.61988
186.76691,-35.33556
188.84343,-23.4119
229.27177,6.88776
230.8636,-1.16553
243.53781,-29.5838
245.03381,2.00846
252.1871,81.61073
261.836,26.50515
315.02628,18.84643
334.15503,-54.21236
348.556,-67.6915
353.80066,-38.12173
57.64856,-2.35167
69.76537,-62.77386
77.0494,5.15839
79.88636,20.02754
110.54678,18.89086
155.92963,12.71548
175.23485,25.78084
182.30881,47.05837
185.15459,34.44197
190.53517,-17.34921
278.81931,38.4577
286.84604,-26.00478
307.47043,-2.19119
330.95126,-2.37998
331.41257,9.64017
353.31619,22.94119
8.91296,25.67856
11.2468,-8.88968
41.43394,47.25804
45.66072,-79.38803
46.00491,29.76252
49.28793,14.8887
55.35939,13.57237
68.28074,-7.52537
97.65236,46.00162
99.98389,63.01008
129.17494,53.7272
140.19858,-8.03377
143.02335,35.53858
144.40704,23.2408
156.08806,-6.03932
180.33606,-33.87656
201.04385,-23.87736
213.82629,-32.94967
224.76468,8.68906
249.99248,-64.44154
258.80966,52.66812
258.93839,52.84291
277.34106,-67.19724
289.06317,46.7486
334.11179,16.47143
350.02811,43.04153
14.73379,-16.86874
16.37724,26.14569
23.36908,44.94134
36.97021,-50.71312
39.89383,-76.4472
59.43406,-2.37361
64.16464,3.78345
68.9521,35.88257
69.43155,-13.8689
78.45885,53.41773
82.10888,16.15127
85.84036,16.66513
92.99516,49.00753
134.00778,42.2736
149.57068,68.10246
150.05026,9.64868
158.20325,-27.52245
159.15086,-42.85204
178.1725,20.14767
196.84409,-57.10501
202.68524,-13.4304
211.42996,25.23139
222.77681,4.84233
231.29997,-17.24401
259.58838,41.64758
316.48883,-10.71621
318.43582,4.83914
323.83154,-56.23557
343.88336,29.80504
353.35519,-15.68877
64.7309,3.03302
123.4019,-23.26249
164.74712,6.52254
172.4431,15.33364
200.881,-23.89389
216.90242,41.25779
218.3161,45.781
229.85558,25.78713
258.22934,-22.95002
312.86188,-15.91535
347.82254,17.88192
349.8761,42.97658
358.32236,-34.05208
359.89682,-2.49956
11.10744,16.81341
28.19089,-8.10455
51.35772,-51.26719
55.15411,-1.39397
77.23251,16.87595
85.40463,15.80477
88.66973,15.1704
93.2891,-14.73201
110.88855,41.43494
129.15857,-83.46361
133.23148,-4.77417
152.04826,42.4186
160.85667,19.06049
166.15521,28.22792
170.57602,-3.08131
172.72189,26.32467
176.31198,19.8455
181.41969,1.57499
192.181,-41.64375
200.86444,6.39269
201.08418,32.84816
206.24948,-36.15073
221.0034,62.21514
232.0912,-43.98221
242.76689,52.45022
278.68958,19.26107
282.1687,-34.93658
319.74536,25.43105
340.31339,23.40692
348.3739,20.64877
352.75858,55.45613
15.89729,6.41627
24.25646,-12.31281
48.12815,20.49812
52.69653,-21.05823
68.45406,-5.09726
91.36898,50.24488
104.90878,54.19651
105.61398,86.57955
110.88447,-34.73483
116.25189,-41.13529
139.88411,-65.06232
154.22508,-22.23067
158.73607,-67.72242
167.69933,28.66024
171.40175,32.32607
176.1732,35.96795
190.25674,-57.80336
195.31412,80.02971
210.06015,8.96706
226.00499,10.4378
233.50186,-15.92152
243.06561,-26.41963
320.88858,-37.41999
322.98032,28.89559
328.17401,14.28221
336.14474,-79.94933
348.82272,-21.36627
30.32055,28.83726
30.4888,46.25098
33.22773,-19.31688
43.27328,-34.72522
49.43774,42.18113
58.06719,-3.22897
71.6899,-63.03126
83.16148,-29.6272
88.9256,-38.04515
89.53831,-71.58028
90.23039,-50.74092
93.11264,-56.27129
98.12666,-44.9249
106.40535,-86.84109
106.98905,-29.65318
133.00117,-64.68223
156.61897,-3.68188
157.58061,-17.59962
159.52965,4.89432
199.74887,30.78093
201.17288,-20.20456
201.33752,-32.90747
203.71413,-36.52125
208.79698,10.02202
224.71152,-24.38681
248.4592,56.13288
253.71877,70.43798
257.58829,-3.23021
260.79126,-61.88858
279.65649,-72.15809
281.09528,81.68699
318.12973,-44.88519
331.88638,41.25344
338.85864,-25.0753
353.85703,1.05906
359.50449,-41.53194
11.79632,-26.38233
44.52191,46.49817
52.34246,-52.61934
76.31811,-19.21808
96.26012,-29.85398
108.55408,45.45507
120.04414,73.06818
135.57863,63.80555
138.33618,17.64097
144.54282,-42.3506
161.00188,-8.86321
161.87308,7.25101
194.58847,-11.16622
204.33192,6.48558
205.65903,24.46508
207.63879,-31.15158
212.68208,8.99652
227.76118,52.05013
228.09364,-33.55949
238.28458,21.07463
239.74684,48.52986
267.17102,58.40456
279.70905,37.95151
307.64615,4.74785
320.34265,-46.59835
320.75833,-15.98518
344.26706,4.6769
351.35083,-38.44699
24.41935,-60.86488
27.46239,48.6531
29.06077,55.13124
31.51302,9.29555
57.20602,33.44788
57.39397,38.25203
83.11989,-68.23551
95.1965,66.71471
100.77499,-74.21534
104.85814,64.18858
131.0125,64.9753
170.13031,57.78137
187.26595,27.77888
203.76273,-31.65518
203.81195,10.69213
210.73729,-26.63826
217.54568,23.02633
234.84532,21.73936
242.83742,22.3753
248.17538,-64.83292
297.07193,46.42441
322.01508,2.04422
338.72336,2.18829
348.91565,6.70835
25.42633,-7.59123
30.95538,-8.1288
36.1881,-12.56446
42.99305,40.14112
58.63401,26.61363
61.88657,-2.43275
67.92485,-29.67431
68.3205,-13.15177
70.7821,-47.43383
75.37592,-23.1141
81.33441,49.88945
90.05325,36.3442
104.13716,-64.60633
106.6938,-27.71704
121.72,19.84408
139.17256,18.96351
154.44934,21.87329
160.4388,15.64323
177.88191,-31.16059
196.73706,-20.24804
205.62946,30.25003
223.83253,16.50615
246.98013,39.25887
258.76501,47.67662
313.87717,15.52533
329.13474,-53.89883
348.87332,4.90059
354.73279,-21.43258
359.90753,-30.65584
0.34347,-38.75589
4.5056,-59.08359
15.04695,18.28302
27.58242,-34.97437
44.38401,12.47066
50.51091,41.97356
88.97903,9.3198
125.38974,-13.35115
159.52739,39.17726
170.42708,34.3627
177.96426,-52.03233
180.65442,64.37643
182.9866,27.64316
187.18916,-8.64245
196.45743,-86.24728
202.88025,-32.93665
205.2131,24.47328
208.27263,15.84456
216.99605,78.998
229.88605,9.96003
234.87236,-70.0811
234.88658,-11.57397
236.90143,26.06372
241.85355,3.58525
251.14203,38.92048
270.92123,54.71724
278.98151,-29.2918
286.28537,-51.07781
309.84387,8.91286
312.11832,-38.85616
313.47522,-25.47253
355.92078,-38.67949
0.49367,36.64909
6.78843,-40.98438
27.66399,-12.67953
42.7013,45.38547
44.09945,1.97985
52.22709,70.90305
84.3532,-5.72677
88.06866,37.83768
99.85106,-28.8824
109.91807,60.294
117.91602,57.10097
142.71233,-36.4031
156.49121,71.19805
168.95296,-27.11066
184.36353,17.65057
189.65416,-23.76093
196.50014,-50.30643
202.48224,-54.66127
211.73582,72.12248
235.91478,67.76084
236.2458,-63.03852
241.59929,-63.78112
253.16183,54.83318
264.62631,11.37041
287.24857,-33.38439
304.43396,-22.239
313.8071,-49.18832
342.92987,0.41526
5.60237,6.43382
17.32531,2.20452
33.06124,-2.50107
51.57465,-4.7354
55.97274,6.52959
56.4009,-7.47178
59.29767,36.815
67.59167,-61.53347
68.90649,-2.92209
110.26878,39.81884
125.02742,-57.44821
125.94219,-5.17534
144.78316,34.00623
159.27032,20.44101
169.25049,32.59747
171.52626,-1.83375
175.18423,22.42937
192.10266,-42.21668
194.6259,28.01471
198.44257,-31.91511
198.8399,1.92759
204.5916,-32.82009
209.31433,24.25754
220.64874,-53.11202
284.57504,-35.22378
305.64548,-29.8237
315.20581,-32.72884
346.34207,-10.22314
349.1218,-2.56736
355.6373,-65.95649
0.38993,9.01244
22.21449,2.4465
32.87824,14.30048
37.61757,-14.31021
52.33817,-28.13339
67.52713,-9.21784
67.74079,57.70785
70.01214,12.51351
73.904,18.48123
78.89227,-3.36861
78.96881,-38.72871
79.43502,53.55127
86.86065,-25.24701
90.67532,9.23933
117.45494,-69.78881
124.10563,25.99137
134.24048,-27.94483
135.75896,40.43398
140.04407,-7.38443
147.73045,28.55115
149.63501,-69.0071
156.5463,32.09896
162.03882,48.33145
173.39111,-25.76107
177.75467,20.39924
184.94955,12.42198
203.66817,32.95116
211.1638,-20.85793
211.76833,-30.0171
216.82114,16.83098
224.40762,9.14609
235.47983,16.84303
255.9169,-4.08702
301.90677,50.51585
314.87976,-38.33732
318.59317,15.24412
356.93628,-27.4874
14.24537,-30.78206
18.69722,1.12141
20.84336,33.43292
24.72066,-42.58527
32.80037,3.7797
34.08492,47.37111
54.94546,24.13217
72.0674,-81.6835
80.69437,51.21326
99.95779,-38.24427
109.32916,-76.38262
109.43776,0.29734
114.77508,29.16001
131.03694,33.51576
150.52928,3.05771
164.40434,-35.44539
166.8308,23.48364
175.93324,20.27267
181.09511,-31.41709
202.11932,16.447
203.05356,-21.20371
211.73491,-1.59471
217.98589,16.77089
244.78461,-3.07548
258.22546,21.30315
302.54868,-43.97538
309.47418,-39.15761
314.65936,0.91251
352.263,46.51804
352.59381,-34.94754
359.47638,-31.81509
23.08301,-20.82902
40.98212,7.82486
58.53478,41.52592
63.20492,13.49592
68.42303,-13.17023
75.26012,-18.28763
78.67805,-10.7763
79.75407,-16.49146
82.66753,-33.38783
95.45087,46.71996
116.24845,-74.51685
132.10233,47.28922
145.82259,39.54645
146.6893,54.42698
151.29936,50.18311
155.22202,-26.93593
174.18384,22.99195
176.48166,21.02552
180.24136,6.80638
195.92252,7.5158
200.91164,-26.01067
201.99101,-41.13624
212.22028,33.53215
212.35229,-5.28644
218.11293,-34.32619
250.2458,50.5104
252.71324,8.78383
253.5872,26.56446
254.98532,-4.42765
277.02335,33.74624
316.03009,13.25315
356.74399,29.45891
16.39252,32.42965
20.19975,-3.65357
23.21548,-14.81461
32.5083,-76.16143
40.81359,-66.42722
41.29214,44.9729
41.90773,4.63763
42.05285,48.6853
42.39305,-20.50928
43.84267,45.50439
44.35386,-35.56982
51.60463,9.67041
56.16677,43.62758
56.48333,-52.70577
60.48193,2.91442
61.85412,42.22426
63.12538,-53.81864
64.26411,35.8214
64.39571,36.1348
66.60778,-40.65442
93.53552,-33.49888
153.41272,59.43443
167.17157,36.161
168.10368,-15.47789
177.3524,-5.11841
179.11993,50.42844
179.5116,5.91225
190.0154,-34.22478
195.45312,-27.12508
195.81764,28.03039
231.3873,26.54771
239.58612,18.08088
316.68268,-40.49146
317.46338,-20.89861
333.1687,18.05096
337.2634,19.10047
355.96063,-36.28135
4.75033,19.39787
21.98992,51.66742
30.79309,5.65706
31.9767,-52.1143
55.93568,24.0607
85.79702,-34.61418
107.33626,50.04719
107.87198,23.70284
110.3401,55.81107
124.91074,19.93248
141.41817,-31.23587
154.06084,72.57475
159.82922,-44.99932
185.5997,-21.19427
193.5015,-16.79569
208.42464,3.37748
209.67432,35.08785
213.08408,1.27245
236.94365,4.53539
241.7585,1.10542
265.5112,25.62023
267.68127,72.68301
267.76993,74.79556
342.84192,-20.24721
349.33694,5.66078
53.15393,-4.75118
63.5572,2.86285
69.51389,-29.62126
77.26814,-0.84782
131.0542,-51.21654
142.12186,-24.36696
191.68558,29.73524
196.27054,-22.38395
199.90285,-2.91207
204.04182,-22.52034
210.78139,-4.70276
221.07881,0.04193
240.50641,48.66366
285.06592,-14.2051
294.60892,-77.53861
311.47736,-51.39111
312.69556,-30.65555
324.15652,-27.72523
339.44958,-65.41709
340.40549,-12.99607
1.24884,-30.50574
1.66819,5.11346
14.09324,25.61543
59.24157,16.48461
72.03134,64.12439
102.62891,-19.99072
108.21336,7.251
110.29375,63.67795
149.45525,-32.81891
190.80798,31.08496
197.67647,44.02439
220.3338,-40.33064
233.9463,-28.91486
247.29886,-61.44412
250.74199,68.82994
252.47787,-20.12513
290.42487,-24.78033
299.46622,-32.35788
299.72821,-52.2732
311.40405,57.55776
317.99042,-48.45005
319.90182,0.70424
339.4975,-45.83611
358.47287,52.17144
5.15018,-31.3714
9.26961,79.50438
49.58664,51.3861
57.26577,17.05021
79.1,-3.738
80.93608,-9.68478
112.21828,63.38892
141.2038,22.60454
143.55962,24.22638
147.73433,62.18575
163.24597,37.61335
167.80424,28.71179
173.4359,21.37988
173.98483,-48.48625
179.45096,25.27063
188.17902,29.71232
202.02824,56.04527
202.7959,-1.72739
249.94969,14.74648
254.71098,-15.95785
260.73575,31.34192
266.49942,39.69285
298.87634,-57.50813
317.56821,-34.21505
322.28485,2.7999
342.38376,34.91938
358.93427,30.21226
18.03905,12.2439
29.97492,-57.21727
59.39899,75.68725
63.49475,-38.09729
67.36352,-11.26868
75.48692,-26.21584
81.90653,62.81778
84.39996,1.33444
93.9625,61.07342
95.19839,-22.92447
101.10458,-43.73016
101.69909,-67.30135
135.86748,25.64067
153.62386,39.50163
158.77023,46.56146
170.15953,-4.74917
179.46399,27.86867
195.77798,-23.09691
197.78603,39.22683
197.787,-25.8996
213.37538,-29.59464
242.39165,64.36623
259.32254,-12.70892
269.10223,-57.92016
269.91092,61.35939
271.61584,46.53983
304.65561,-41.05485
325.05103,-24.80653
331.07358,4.66722
331.71506,-28.94815
332.4985,66.99951
338.40323,-37.48631
356.47269,-7.14093
3.56307,-28.28067
13.53104,-21.71409
67.00095,70.88023
84.19444,-22.40643
84.67411,-41.37774
108.6951,-29.75295
145.94829,42.47362
146.02092,0.73353
165.78557,-24.90935
169.55307,-46.57598
177.2056,-16.84712
214.49118,83.41055
219.28372,-29.11498
222.76503,79.60885
226.54514,-41.99514
241.25938,13.70184
242.20029,-60.47832
244.82845,24.21969
248.93539,68.42827
266.22235,14.20092
280.26984,20.62795
287.54413,60.12566
303.85068,50.12821
322.00879,12.74651
323.10513,6.58133
323.95584,-25.99702
347.37836,32.67502
2.8704,79.72694
6.89262,-34.1972
29.09451,71.22292
29.42329,54.96206
43.82024,46.04171
49.63675,-25.83567
100.11037,-10.77597
128.87306,-24.34578
139.37946,-62.88449
150.98907,-41.05215
151.53322,-28.68109
158.22891,12.04041
166.35249,26.36486
169.07211,2.88884
195.78662,-37.73468
211.90956,9.67531
240.70988,16.56993
247.72504,39.84755
263.45117,-0.59695
265.02151,33.81147
320.9588,17.57116
325.50848,44.27576
29.74435,42.16517
41.35548,-20.8218
49.37928,38.02622
54.34472,6.48732
59.1703,-51.55691
76.50934,51.82167
80.479,3.34203
93.01429,-44.80381
95.77217,-6.12036
108.23334,49.76463
111.94321,53.07802
123.85258,-6.96031
124.41351,77.5013
139.13028,-17.59682
190.94005,10.7701
197.88171,-30.4422
198.82202,44.40718
222.1525,-4.73619
240.27304,68.25202
257.90567,-5.34926
261.64523,-60.27582
277.40985,-35.53201
299.54764,-32.40546
318.71954,-44.06863
337.2695,-1.18494
337.93002,-8.40885
347.20819,-47.35828
1.79269,-21.78655
7.2526,-8.31843
9.55126,30.891
28.99368,37.12939
56.0522,1.70686
89.23923,11.82513
93.55089,-70.08873
103.82533,-55.55692
137.18213,-32.53429
144.62808,2.57339
161.17955,38.31012
162.88797,68.69585
174.05141,59.97646
174.15271,49.06304
183.4962,17.54899
198.90575,-14.87252
199.86812,-48.3018
206.71944,16.27281
208.20891,2.26377
217.01346,-30.42794
228.56213,12.08763
244.19043,19.52136
246.76497,39.5274
266.7644,-60.46991
270.71155,-73.19076
280.38684,-54.77262
303.55664,-59.49248
340.31485,33.62371
349.68051,22.87416
353.49289,44.68
357.08774,-28.1162
3.66822,-7.29592
33.5023,51.2324
63.77111,-13.23212
66.26396,57.2932
71.83011,27.97344
97.28829,-13.52767
111.11747,54.57086
118.61481,58.27064
125.56763,21.09259
143.63365,-21.57067
144.37918,32.84132
145.90466,50.27634
149.94226,-6.74128
151.70322,-39.48977
177.43001,60.37128
182.689,23.71022
184.20367,47.45744
192.38795,-9.74082
199.14784,-2.09134
201.41943,-26.46375
201.61932,-30.74556
223.92253,45.54079
235.03683,21.51558
242.08652,-5.50106
254.71123,27.96502
258.52332,-0.27253
279.784,-24.84916
304.91623,-49.73933
354.11246,52.71156
18.42553,33.21815
20.71922,-42.56493
25.98181,80.82037
31.86429,-2.09127
37.83388,20.58167
57.09678,-21.8028
62.18887,0.21879
74.44285,61.99018
109.07095,22.98695
122.5252,24.9221
151.10048,-25.37986
158.71182,-28.5127
194.66428,49.99213
246.62627,35.67181
275.1308,47.57822
286.16385,49.64592
287.08716,52.53662
290.95953,39.56684
297.38708,-27.49992
345.70514,-46.75303
0.03601,-6.37399
4.38216,-24.22333
13.63673,-23.49491
43.38003,6.47367
50.53939,38.30479
54.6398,-16.53846
69.24828,-7.44161
69.82617,-7.83912
69.99388,-8.9171
96.43135,-37.23019
97.75075,37.90689
102.61687,-57.1169
109.14636,-36.33397
124.53652,23.04768
141.53935,49.31014
151.38385,-68.8822
162.01978,-1.92736
171.47,18.599
176.07169,20.2233
176.26616,19.62056
190.64674,64.59763
195.1151,-40.73077
200.2626,58.54889
207.07574,18.3571
215.73749,-6.23859
241.5098,-35.84293
253.20253,51.06132
254.83521,29.94613
283.88992,-19.43613
287.72003,20.64203
293.35413,-39.67254
295.96683,-60.65174
316.45895,-28.72932
333.82703,37.01019
339.9061,11.76989
351.29733,15.19991
0.26533,34.65298
17.48578,30.46782
24.80844,-14.27828
26.41599,-4.68079
28.56768,-37.786
47.44052,41.26141
48.02863,15.8448
51.59225,37.53589
74.12075,26.91913
114.62167,63.62189
167.91733,39.37485
175.03906,15.32735
178.88199,54.89898
184.53564,-1.06408
187.6376,-49.36578
194.28923,27.46639
195.73996,51.31858
223.38248,-22.21211
230.12804,-24.46927
240.41824,-15.51073
253.46623,-29.13623
257.19034,62.04324
288.60968,-23.19424
295.52103,48.09841
315.54068,-12.95791
344.05157,3.92678
346.29193,-33.0535
350.78238,49.588
356.98355,-28.3211
358.68417,34.34628
16.54985,25.55172
29.56766,14.29668
44.6715,14.35764
46.75483,29.19763
50.72075,41.22991
72.10512,-54.879
88.98647,60.85127
98.24825,40.37614
127.04443,55.71247
128.33585,-3.50684
148.04771,1.09534
156.45255,13.72795
159.2955,-9.61133
160.46085,4.33084
172.51949,-35.53887
185.77655,14.45834
193.48274,-9.11887
205.32188,-46.53628
210.38158,28.28658
213.65813,-40.59727
222.70082,-13.52522
224.74878,53.92319
230.15631,-11.05074
230.42371,-33.92004
240.93201,16.32776
250.43846,39.64323
322.21228,1.25832
328.48941,6.74861
343.84323,-33.89491
348.08279,28.72326
359.03256,0.54944
4.16524,1.61074
21.16235,-12.63558
23.08648,-12.35445
29.14218,31.44549
37.48495,1.17902
49.36037,-0.09422
49.82374,-12.10282
64.22952,23.48642
82.88307,67.65445
92.77869,-33.30823
101.26398,45.48528
137.89583,-35.95694
151.35837,-17.79919
168.43704,48.27263
170.25131,24.30334
171.72937,18.83265
181.08072,79.40919
189.46855,-42.67705
196.23294,-32.10317
202.08981,-51.51503
207.5504,73.95293
213.34641,24.5324
215.46774,23.51701
255.18846,30.13694
257.66391,-0.44618
259.23846,21.61407
288.78677,48.47881
300.55914,-45.44979
303.97064,-53.27288
36.1712,-13.77607
36.19711,41.68123
36.50296,-23.96078
60.49995,29.90425
96.26099,40.29449
98.43517,-35.39867
102.25645,-43.94369
108.39399,50.72595
111.71234,48.70141
119.96947,-19.7968
125.72194,3.57123
129.27356,-18.26133
154.80707,59.1311
181.52771,28.25631
195.35713,39.91424
201.71329,-51.42344
213.06984,-21.18642
226.35797,49.24021
250.3287,22.27876
313.35257,0.65208
328.25003,10.20528
334.72327,44.9671
359.74292,-5.34317
0.08959,-2.61206
8.95326,-13.61064
11.08393,-80.42944
12.51426,-3.55872
29.0636,31.48429
36.637,-51.80107
42.60575,13.26623
46.29379,21.13779
50.2593,41.40944
56.49752,-12.5303
62.27382,-59.62251
66.71364,-10.19767
77.16918,70.48003
90.74772,-15.69905
106.03094,29.24059
159.70743,12.12797
168.65492,30.3142
171.02142,24.61547
200.7494,27.1163
202.00175,-49.02787
210.28719,8.58371
234.0891,-3.26339
244.15459,68.20265
269.12192,65.21334
280.15237,-80.33418
283.28397,57.29974
295.97467,-29.88291
316.85562,-8.34237
319.01581,1.01836
331.35889,-5.74198
335.82141,43.6616
340.59961,30.17122
344.58679,-65.12968
11.78481,-46.50418
20.86851,33.33177
26.24038,-83.81234
30.07182,41.12788
46.04052,44.62144
50.62228,41.05029
51.67819,-35.04047
83.34891,5.13542
89.59543,79.7978
95.98174,-35.02612
97.52649,-36.3512
103.95126,-65.56284
105.76428,39.24075
133.41489,-25.05827
138.93553,44.23606
